v1, v2, dup lines, v1_lines, v2_lines
3.3.0, 1.6.4, 80, 6235, 5204
3.3.0, 1.7, 125, 6235, 5398
3.3.0, 1.7.0, 125, 6235, 5398
3.3.0, 1.7.1, 125, 6235, 5373
3.3.0, 1.7.2, 125, 6235, 5473
3.3.0, 1.8.0, 206, 6235, 5314
3.3.0, 1.8.1, 244, 6235, 5319
3.3.0, 1.8.2, 244, 6235, 5323
3.3.0, 1.8.3, 244, 6235, 5335
3.3.0, 1.9.0, 405, 6235, 5269
3.3.0, 1.9.1, 400, 6235, 5290
3.3.0, 2.0.0, 456, 6235, 4804
3.3.0, 2.0.1, 456, 6235, 4825
3.3.0, 2.0.2, 456, 6235, 4819
3.3.0, 2.0.3, 456, 6235, 4829
3.3.0, 2.1.0, 459, 6235, 14476
3.3.0, 2.1.1, 459, 6235, 14525
3.3.0, 2.1.2, 459, 6235, 14536
3.3.0, 2.1.3, 459, 6235, 14536
3.3.0, 2.1.4, 459, 6235, 14536
3.3.0, 2.2.0, 547, 6235, 5749
3.3.0, 2.2.1, 547, 6235, 5747
3.3.0, 2.2.2, 547, 6235, 5749
3.3.0, 2.2.3, 547, 6235, 5749
3.3.0, 2.2.4, 581, 6235, 5742
3.3.0, 3.0.0, 637, 6235, 6013
3.3.0, 3.1.0, 637, 6235, 6034
3.3.0, 3.1.1, 637, 6235, 6095
3.3.0, 3.2.0, 652, 6235, 6117
3.3.0, 3.2.1, 652, 6235, 6117
3.3.0, 3.3.0, 652, 6235, 6235
3.3.0, 3.3.1, 652, 6235, 6235
3.3.0, 3.4.0, 645, 6235, 6352
3.3.0, 3.4.1, 645, 6235, 6357
3.3.1, 1.10.0, 403, 6235, 5322
3.3.1, 1.10.1, 403, 6235, 5318
3.3.1, 1.10.2, 403, 6235, 5325
3.3.1, 1.11.0, 409, 6235, 15110
3.3.1, 1.11.1, 409, 6235, 15088
3.3.1, 1.11.2, 409, 6235, 15107
3.3.1, 1.11.3, 409, 6235, 15107
3.3.1, 1.12.0, 458, 6235, 6336
3.3.1, 1.12.1, 458, 6235, 6335
3.3.1, 1.12.2, 458, 6235, 6328
3.3.1, 1.12.3, 458, 6235, 6323
3.3.1, 1.12.4, 458, 6235, 6323
3.3.1, 1.4.3, 0, 6235, 3790
3.3.1, 1.4.4, 12, 6235, 3890
3.3.1, 1.5, 0, 6235, 4379
3.3.1, 1.5.0, 0, 6235, 4379
3.3.1, 1.5.1, 0, 6235, 4447
3.3.1, 1.5.2, 0, 6235, 4479
3.3.1, 1.6, 0, 6235, 4867
3.3.1, 1.6.0, 0, 6235, 4867
3.3.1, 1.6.1, 0, 6235, 4914
3.3.1, 1.6.2, 0, 6235, 4950
3.3.1, 1.6.3, 80, 6235, 5204
3.3.1, 1.6.4, 80, 6235, 5204
3.3.1, 1.7, 125, 6235, 5398
3.3.1, 1.7.0, 125, 6235, 5398
3.3.1, 1.7.1, 125, 6235, 5373
3.3.1, 1.7.2, 125, 6235, 5473
3.3.1, 1.8.0, 206, 6235, 5314
3.3.1, 1.8.1, 244, 6235, 5319
3.3.1, 1.8.2, 244, 6235, 5323
3.3.1, 1.8.3, 244, 6235, 5335
3.3.1, 1.9.0, 405, 6235, 5269
3.3.1, 1.9.1, 400, 6235, 5290
3.3.1, 2.0.0, 456, 6235, 4804
3.3.1, 2.0.1, 456, 6235, 4825
3.3.1, 2.0.2, 456, 6235, 4819
3.3.1, 2.0.3, 456, 6235, 4829
3.3.1, 2.1.0, 459, 6235, 14476
3.3.1, 2.1.1, 459, 6235, 14525
3.3.1, 2.1.2, 459, 6235, 14536
3.3.1, 2.1.3, 459, 6235, 14536
3.3.1, 2.1.4, 459, 6235, 14536
3.3.1, 2.2.0, 547, 6235, 5749
3.3.1, 2.2.1, 547, 6235, 5747
3.3.1, 2.2.2, 547, 6235, 5749
3.3.1, 2.2.3, 547, 6235, 5749
3.3.1, 2.2.4, 581, 6235, 5742
3.3.1, 3.0.0, 637, 6235, 6013
3.3.1, 3.1.0, 637, 6235, 6034
3.3.1, 3.1.1, 637, 6235, 6095
3.3.1, 3.2.0, 652, 6235, 6117
3.3.1, 3.2.1, 652, 6235, 6117
3.3.1, 3.3.0, 652, 6235, 6235
3.3.1, 3.3.1, 652, 6235, 6235
3.3.1, 3.4.0, 645, 6235, 6352
3.3.1, 3.4.1, 645, 6235, 6357
3.4.0, 1.10.0, 424, 6352, 5322
3.4.0, 1.10.1, 424, 6352, 5318
3.4.0, 1.10.2, 424, 6352, 5325
3.4.0, 1.11.0, 433, 6352, 15110
3.4.0, 1.11.1, 433, 6352, 15088
3.4.0, 1.11.2, 433, 6352, 15107
3.4.0, 1.11.3, 433, 6352, 15107
3.4.0, 1.12.0, 476, 6352, 6336
3.4.0, 1.12.1, 476, 6352, 6335
3.4.0, 1.12.2, 476, 6352, 6328
3.4.0, 1.12.3, 476, 6352, 6323
3.4.0, 1.12.4, 476, 6352, 6323
3.4.0, 1.4.4, 0, 6352, 3890
3.4.0, 1.5, 0, 6352, 4379
3.4.0, 1.5.0, 0, 6352, 4379
3.4.0, 1.5.1, 0, 6352, 4447
3.4.0, 1.5.2, 0, 6352, 4479
3.4.0, 1.6, 0, 6352, 4867
3.4.0, 1.6.0, 0, 6352, 4867
3.4.0, 1.6.1, 0, 6352, 4914
3.4.0, 1.6.2, 0, 6352, 4950
3.4.0, 1.6.3, 89, 6352, 5204
3.4.0, 1.6.4, 89, 6352, 5204
3.4.0, 1.7, 108, 6352, 5398
3.4.0, 1.7.0, 108, 6352, 5398
3.4.0, 1.7.1, 108, 6352, 5373
3.4.0, 1.7.2, 108, 6352, 5473
3.4.0, 1.8.0, 208, 6352, 5314
3.4.0, 1.8.1, 243, 6352, 5319
3.4.0, 1.8.2, 243, 6352, 5323
3.4.0, 1.8.3, 243, 6352, 5335
3.4.0, 1.9.0, 389, 6352, 5269
3.4.0, 1.9.1, 372, 6352, 5290
3.4.0, 2.0.0, 427, 6352, 4804
3.4.0, 2.0.1, 484, 6352, 4825
3.4.0, 2.0.2, 484, 6352, 4819
3.4.0, 2.0.3, 484, 6352, 4829
3.4.0, 2.1.0, 486, 6352, 14476
3.4.0, 2.1.1, 486, 6352, 14525
3.4.0, 2.1.2, 486, 6352, 14536
3.4.0, 2.1.3, 486, 6352, 14536
3.4.0, 2.1.4, 486, 6352, 14536
3.4.0, 2.2.0, 554, 6352, 5749
3.4.0, 2.2.1, 554, 6352, 5747
3.4.0, 2.2.2, 554, 6352, 5749
3.4.0, 2.2.3, 554, 6352, 5749
3.4.0, 2.2.4, 603, 6352, 5742
3.4.0, 3.0.0, 699, 6352, 6013
3.4.0, 3.1.0, 699, 6352, 6034
3.4.0, 3.1.1, 711, 6352, 6095
3.4.0, 3.2.0, 723, 6352, 6117
3.4.0, 3.2.1, 723, 6352, 6117
3.4.0, 3.3.0, 724, 6352, 6235
3.4.0, 3.3.1, 724, 6352, 6235
3.4.0, 3.4.0, 737, 6352, 6352
3.4.0, 3.4.1, 737, 6352, 6357
3.4.1, 1.10.0, 423, 6357, 5322
3.4.1, 1.10.1, 423, 6357, 5318
3.4.1, 1.10.2, 423, 6357, 5325
3.4.1, 1.11.0, 432, 6357, 15110
3.4.1, 1.11.1, 432, 6357, 15088
3.4.1, 1.11.2, 432, 6357, 15107
3.4.1, 1.11.3, 432, 6357, 15107
3.4.1, 1.12.0, 475, 6357, 6336
3.4.1, 1.12.1, 475, 6357, 6335
3.4.1, 1.12.2, 475, 6357, 6328
3.4.1, 1.12.3, 475, 6357, 6323
3.4.1, 1.12.4, 475, 6357, 6323
3.4.1, 1.4.4, 0, 6357, 3890
3.4.1, 1.5, 0, 6357, 4379
3.4.1, 1.5.0, 0, 6357, 4379
3.4.1, 1.5.1, 0, 6357, 4447
3.4.1, 1.5.2, 0, 6357, 4479
3.4.1, 1.6, 0, 6357, 4867
3.4.1, 1.6.0, 0, 6357, 4867
3.4.1, 1.6.1, 0, 6357, 4914
3.4.1, 1.6.2, 0, 6357, 4950
3.4.1, 1.6.3, 89, 6357, 5204
3.4.1, 1.6.4, 89, 6357, 5204
3.4.1, 1.7, 108, 6357, 5398
3.4.1, 1.7.0, 108, 6357, 5398
3.4.1, 1.7.1, 108, 6357, 5373
3.4.1, 1.7.2, 108, 6357, 5473
3.4.1, 1.8.0, 202, 6357, 5314
3.4.1, 1.8.1, 237, 6357, 5319
3.4.1, 1.8.2, 237, 6357, 5323
3.4.1, 1.8.3, 237, 6357, 5335
3.4.1, 1.9.0, 388, 6357, 5269
3.4.1, 1.9.1, 371, 6357, 5290
3.4.1, 2.0.0, 426, 6357, 4804
3.4.1, 2.0.1, 483, 6357, 4825
3.4.1, 2.0.2, 483, 6357, 4819
3.4.1, 2.0.3, 483, 6357, 4829
3.4.1, 2.1.0, 485, 6357, 14476
3.4.1, 2.1.1, 485, 6357, 14525
3.4.1, 2.1.2, 485, 6357, 14536
3.4.1, 2.1.3, 485, 6357, 14536
3.4.1, 2.1.4, 485, 6357, 14536
3.4.1, 2.2.0, 553, 6357, 5749
3.4.1, 2.2.1, 553, 6357, 5747
3.4.1, 2.2.2, 553, 6357, 5749
3.4.1, 2.2.3, 553, 6357, 5749
3.4.1, 2.2.4, 602, 6357, 5742
3.4.1, 3.0.0, 674, 6357, 6013
3.4.1, 3.1.0, 674, 6357, 6034
3.4.1, 3.1.1, 686, 6357, 6095
3.4.1, 3.2.0, 698, 6357, 6117
3.4.1, 3.2.1, 698, 6357, 6117
3.4.1, 3.3.0, 699, 6357, 6235
3.4.1, 3.3.1, 699, 6357, 6235
3.4.1, 3.4.0, 712, 6357, 6352
3.4.1, 3.4.1, 712, 6357, 6357
